customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
26,170000,3,3.0,0,1,24000,11.011821205538963,10,2,2,1
21,18000,2,1.0,4,0,2500,11.36,1,1,3,1
24,43896,3,8.0,2,1,23975,11.011821205538963,10,0,2,0
23,120000,3,4.0,3,1,23750,13.47,10,1,2,1
24,54996,3,2.0,4,0,23600,11.89,10,0,3,0
24,18000,0,0.0,0,0,10000,12.18,4,0,2,0
25,102000,3,9.0,0,1,23600,13.49,10,1,4,1
23,75000,3,3.0,4,3,23575,14.5,10,0,4,0
22,18000,2,2.0,3,1,4000,11.011821205538963,2,0,2,0
22,18000,2,1.0,3,2,5400,15.31,2,2,2,0
25,18000,0,1.0,3,0,4000,11.011821205538963,5,0,3,0
21,18000,2,5.0,5,0,3375,11.011821205538963,1,2,2,0
22,66960,3,1.0,5,0,23400,7.49,10,0,2,0
22,43385,3,7.0,4,1,23000,11.011821205538963,9,0,3,0
25,56544,3,3.0,1,0,23000,11.011821205538963,9,0,2,0
23,60000,3,2.0,5,0,23000,12.18,9,0,4,0
24,18000,0,3.0,5,1,1200,11.34,4,2,4,1
25,63208,3,9.0,1,0,23000,9.91,9,0,3,0
24,65000,3,0.0,2,0,23000,11.99,9,0,4,0
23,68000,3,7.0,1,0,23000,9.62,9,0,2,0
22,18000,2,1.0,0,0,3000,9.96,2,0,3,0
25,80000,3,9.0,5,1,23000,11.011821205538963,9,1,2,1
24,88000,3,1.0,5,2,23000,14.54,9,0,2,0
22,58600,3,5.0,3,0,22750,11.36,9,0,4,0
23,70000,3,7.0,0,1,22500,14.27,9,0,2,0
24,18287,2,3.0,2,0,3000,11.99,4,0,3,0
26,69846,3,2.0,1,4,22500,18.99,9,2,2,0
24,73000,3,0.0,5,3,22400,16.7,9,2,4,0
24,18500,0,8.0,4,0,5000,9.32,4,0,3,0
23,35000,3,2.0,0,1,22250,12.69,9,0,3,0
25,43000,3,9.0,2,1,22000,13.11,9,0,2,0
25,52000,3,4.0,4,0,22000,10.74,9,0,2,0
21,18701,0,0.0,4,2,4200,14.11,1,2,4,0
22,57000,3,6.0,1,0,22000,9.63,9,0,3,0
25,58000,3,0.0,3,1,22000,14.65,9,0,2,0
23,60000,3,6.0,0,0,22000,10.25,9,0,4,0
24,60000,3,3.0,5,1,22000,14.26,9,2,2,0
25,18840,0,5.0,1,0,3000,9.91,5,0,2,0
26,56000,3,7.0,3,3,22000,17.19,9,0,3,0
22,70000,3,3.0,1,0,22000,11.36,9,0,4,0
22,66000,3,1.0,1,4,22000,11.011821205538963,9,0,2,0
23,74064,3,3.0,0,0,22000,10.59,9,1,3,1
24,76597,3,5.0,1,0,22000,9.25,9,1,2,1
22,19000,2,6.0,3,0,3625,8.49,2,0,3,0
26,77000,3,0.0,5,0,22000,6.54,9,1,3,1
21,19000,2,5.0,3,0,6000,8.49,1,0,3,0
24,80000,3,0.0,3,0,22000,11.011821205538963,9,1,4,1
26,82600,3,10.0,5,0,22000,12.69,9,1,2,1
24,19000,2,3.0,3,1,7400,13.85,4,0,2,0
25,19000,2,3.0,0,0,4000,7.4,5,0,3,0
23,84000,3,3.0,0,0,22000,11.71,9,1,4,1
25,77650,3,8.0,4,0,22000,11.48,9,0,3,0
25,82000,3,1.0,1,3,22000,17.51,9,0,2,0
21,19012,0,0.0,0,2,3500,14.61,1,0,3,0
23,99996,3,3.0,0,0,22000,7.88,9,1,4,1
23,110000,3,0.0,4,0,22000,11.011821205538963,9,1,3,1
22,19200,0,6.0,4,0,4950,11.71,2,0,2,0
25,57000,3,4.0,4,0,21700,11.99,9,0,2,0
24,54000,3,5.0,5,1,21600,13.49,9,0,2,0
23,56000,3,8.0,3,4,21600,21.21,9,2,4,0
26,63000,3,2.0,0,1,21600,14.35,9,2,3,0
22,82000,3,3.0,4,1,21600,13.61,9,2,3,1
22,78000,3,6.0,0,0,21600,11.26,9,0,3,0
22,19200,2,0.0,5,0,2400,10.59,2,1,3,1
24,112140,3,8.0,3,0,21600,7.9,9,1,2,1
25,19200,2,4.0,1,0,3000,11.99,5,0,4,0
24,59000,3,5.0,3,2,21500,16.89,9,0,3,0
24,70000,3,5.0,2,0,21500,9.99,9,0,3,0
24,116000,3,5.0,1,2,21500,15.33,9,2,3,1
25,60000,3,5.0,1,0,21450,7.29,9,0,4,0
22,31000,3,5.0,0,1,21250,12.42,9,2,3,0
25,47052,3,5.0,5,1,21250,10.99,9,0,2,0
25,51060,3,9.0,5,0,21250,6.91,9,0,2,0
22,19200,0,6.0,0,1,5000,14.17,2,2,2,0
22,53000,3,3.0,3,0,21250,10.25,9,0,3,0
26,19200,2,0.0,1,0,9250,11.011821205538963,6,0,2,0
24,56000,3,8.0,5,2,21250,15.95,9,2,3,0
24,65000,3,4.0,1,2,21250,15.95,9,2,4,0
21,35000,3,3.0,5,1,21000,12.53,9,0,4,0
22,19200,0,6.0,2,2,1400,14.91,2,2,4,0
23,19200,0,7.0,3,0,3000,11.011821205538963,3,0,4,0
26,40000,3,3.0,3,1,21000,6.54,9,0,4,0
25,19200,2,2.0,5,0,1000,11.011821205538963,5,1,3,1
26,42000,3,0.0,3,4,21000,17.26,9,2,4,0
23,63000,3,2.0,3,0,21000,11.36,9,0,2,0
26,19200,0,5.0,5,0,4000,7.51,6,0,4,0
22,59000,3,2.0,4,0,21000,10.71,9,0,3,0
22,70500,3,3.0,4,1,21000,13.98,9,2,4,1
26,65219,3,11.0,0,2,21000,14.09,9,0,3,0
22,75000,3,2.0,1,0,21000,10.0,9,1,3,1
22,19200,0,3.0,3,2,5000,15.33,2,0,3,0
25,62047,3,9.0,3,3,21000,16.32,9,2,4,0
24,79000,3,8.0,2,0,21000,7.9,9,1,2,1
23,80000,3,3.0,3,0,21000,11.99,9,1,3,1
24,84000,3,8.0,3,0,21000,10.75,9,1,4,1
26,85000,3,3.0,2,1,21000,13.92,9,1,3,1
22,93000,3,1.0,1,0,21000,9.91,9,1,3,1
26,81000,3,10.0,1,3,21000,16.95,9,2,3,0
26,97000,3,1.0,1,0,21000,7.9,9,1,3,1
26,97000,3,3.0,1,1,21000,11.011821205538963,9,2,3,1
25,100000,3,2.0,4,2,21000,16.49,9,2,3,0
26,19200,1,0.0,4,1,7500,11.97,6,2,2,0
26,125000,3,5.0,2,0,21000,8.9,9,1,2,1
25,125000,3,9.0,1,1,21000,12.99,9,2,3,1
23,82000,3,2.0,4,0,20900,12.69,9,1,2,1
21,19500,0,0.0,1,0,15000,9.64,9,0,2,0
26,50000,3,7.0,5,0,20500,7.49,9,0,3,0
23,70000,3,2.0,1,1,20500,13.16,9,2,3,1
22,19800,2,1.0,1,0,2100,8.38,2,1,4,1
123,80004,3,2.0,1,0,20400,10.25,9,1,3,1
23,54000,3,7.0,4,0,20375,7.49,9,0,2,0
26,26000,3,10.0,1,1,20050,9.76,9,0,2,0
24,33000,3,1.0,0,1,20000,10.99,9,0,3,0
23,20000,2,0.0,4,0,5000,11.71,3,1,4,1
22,20000,2,6.0,4,0,9250,10.65,2,1,4,1
24,35364,3,1.0,3,1,20000,12.53,9,0,4,0
25,38000,3,4.0,3,2,20000,14.59,9,0,4,0
23,32000,3,3.0,0,2,20000,12.61,9,0,4,0
25,38004,3,6.0,3,1,20000,13.11,9,0,2,0
23,20000,0,2.0,3,0,6400,10.65,3,1,4,1
25,38556,3,9.0,4,1,20000,11.22,9,2,4,0
23,32900,3,1.0,1,2,20000,16.0,9,0,2,0
25,34000,3,10.0,2,1,20000,8.88,9,0,4,0
24,40000,3,4.0,4,1,20000,12.53,9,0,3,0
21,36000,3,5.0,3,2,20000,11.011821205538963,9,2,2,0
26,20000,0,5.0,3,0,4800,5.99,6,1,3,1
25,42000,3,2.0,1,1,20000,13.47,9,0,4,0
22,42224,3,7.0,5,1,20000,6.99,9,0,4,0
25,20000,2,0.0,4,2,5650,15.99,5,2,2,1
23,20000,0,7.0,1,1,3625,11.011821205538963,3,2,3,1
22,37212,3,6.0,0,3,20000,16.69,9,0,3,0
25,38000,3,9.0,3,1,20000,11.11,9,0,4,0
22,45000,3,0.0,1,1,20000,7.9,9,0,4,0
23,45000,3,4.0,4,1,20000,10.25,9,0,2,0
24,45000,3,8.0,3,3,20000,11.011821205538963,9,0,2,0
23,20000,2,7.0,3,0,1200,7.49,3,1,3,1
22,45000,3,1.0,0,1,20000,13.92,9,2,3,0
24,39000,3,5.0,3,2,20000,14.74,9,0,2,0
24,46500,3,5.0,1,1,20000,10.62,9,0,2,0
22,48000,3,7.0,5,1,20000,10.65,9,0,3,0
22,42000,3,1.0,4,2,20000,12.99,9,0,3,0
22,48500,3,1.0,5,1,20000,11.36,9,0,4,0
22,20000,2,3.0,1,0,7500,5.79,2,1,4,1
23,49400,3,0.0,1,1,20000,6.54,9,0,4,0
25,20000,0,1.0,5,0,4000,5.79,5,1,2,1
25,50000,3,10.0,0,0,20000,7.49,9,0,3,0
25,50000,3,9.0,1,1,20000,13.43,9,0,2,0
22,50000,3,6.0,0,1,20000,13.22,9,0,2,0
22,20000,2,1.0,5,1,5000,14.72,2,1,3,1
22,44000,3,2.0,1,3,20000,15.68,9,0,4,0
24,50866,3,6.0,3,0,20000,11.011821205538963,9,0,3,0
25,50950,3,5.0,2,0,20000,11.48,9,0,3,0
24,51000,3,8.0,5,0,20000,10.38,9,0,3,0
22,51000,3,5.0,1,0,20000,12.53,9,0,3,0
22,51000,3,0.0,1,1,20000,13.47,9,0,2,0
24,51500,3,6.0,5,0,20000,12.21,9,0,4,0
25,51996,3,9.0,5,0,20000,10.99,9,0,3,0
25,52000,3,1.0,1,0,20000,11.36,9,0,4,0
22,46000,3,2.0,0,2,20000,16.0,9,2,4,0
26,20000,0,1.0,4,0,1500,7.74,6,1,3,1
24,52000,3,8.0,1,2,20000,15.65,9,2,2,0
25,46000,3,9.0,0,1,20000,11.78,9,2,2,0
24,52559,3,9.0,2,0,20000,11.011821205538963,9,0,3,0
22,47000,3,5.0,3,2,20000,16.77,9,0,3,0
22,54000,3,2.0,1,0,20000,9.91,9,0,4,0
23,48000,3,7.0,3,2,20000,15.65,9,0,4,0
23,48000,3,0.0,3,2,20000,14.96,9,0,3,0
23,54000,3,1.0,5,0,20000,11.83,9,0,4,0
24,48912,3,0.0,3,1,20000,11.66,9,0,4,0
26,54996,3,8.0,1,0,20000,12.18,9,0,4,0
24,55000,3,8.0,2,0,20000,6.91,9,0,2,0
25,55000,3,3.0,0,0,20000,6.91,9,0,3,0
26,49000,3,0.0,2,4,20000,19.79,9,0,3,0
25,55000,3,0.0,5,0,20000,9.88,9,0,4,0
22,20000,0,0.0,4,0,16600,9.76,9,1,3,1
23,55000,3,5.0,0,0,20000,12.53,9,0,2,0
25,55200,3,7.0,5,0,20000,11.011821205538963,9,0,4,0
23,20004,0,6.0,4,0,7125,6.99,3,1,2,1
23,57000,3,3.0,1,2,20000,16.89,9,0,2,0
22,51012,3,1.0,4,2,20000,17.49,9,2,4,0
23,20004,0,2.0,1,3,2500,16.82,3,2,2,1
26,20004,0,4.0,2,0,3600,11.011821205538963,6,1,2,1
22,58000,3,0.0,0,1,20000,13.11,9,0,2,0
23,58800,3,7.0,0,0,20000,7.66,9,0,3,0
26,59000,3,10.0,3,0,20000,6.17,9,0,3,0
26,53000,3,1.0,4,3,20000,16.35,9,2,4,0
23,60000,3,7.0,3,0,20000,7.9,9,0,2,0
24,54000,3,2.0,5,2,20000,16.49,9,0,2,0
21,20245,2,5.0,5,0,3550,11.011821205538963,1,1,4,1
26,20280,0,5.0,2,0,7000,8.0,6,1,2,1
24,60000,3,0.0,4,0,20000,10.99,9,0,2,0
24,20352,2,3.0,5,0,7750,6.91,4,1,3,1
25,54000,3,6.0,4,0,20000,8.88,9,0,3,0
24,60000,3,8.0,5,0,20000,11.011821205538963,9,0,4,0
23,54000,3,6.0,0,2,20000,14.84,9,2,3,0
23,54000,3,2.0,4,0,20000,11.12,9,0,2,0
22,60000,3,4.0,1,0,20000,7.88,9,0,3,0
25,60000,3,2.0,1,0,20000,11.011821205538963,9,0,2,0
22,20400,0,6.0,1,2,6000,15.99,2,2,4,1
24,20400,0,5.0,0,0,5500,10.99,4,1,4,1
25,60000,3,9.0,1,0,20000,11.011821205538963,9,0,3,0
25,54000,3,1.0,4,2,20000,15.65,9,2,3,0
24,54000,3,1.0,4,3,20000,17.04,9,2,3,0
23,60000,3,3.0,1,0,20000,12.21,9,0,2,0
21,20400,2,2.0,1,1,1275,15.23,1,2,3,1
25,54000,3,1.0,0,2,20000,14.11,9,0,4,0
24,60000,3,0.0,4,0,20000,11.14,9,0,2,0
21,20400,2,5.0,3,0,2400,11.49,1,1,4,1
24,60000,3,8.0,4,2,20000,13.87,9,0,4,0
26,60000,3,3.0,2,0,20000,10.08,9,0,4,0
23,54504,3,1.0,4,3,20000,16.7,9,2,4,0
24,55000,3,2.0,5,3,20000,18.64,9,0,2,0
24,61000,3,2.0,2,0,20000,12.18,9,0,4,0
22,20400,2,0.0,0,2,3800,11.011821205538963,2,2,3,1
25,62000,3,3.0,3,0,20000,6.54,9,0,3,0
24,56000,3,3.0,1,2,20000,14.61,9,2,4,0
21,56000,3,4.0,5,3,20000,17.39,9,2,3,0
24,62400,3,8.0,2,0,20000,11.12,9,0,2,0
25,62400,3,7.0,5,0,20000,11.48,9,0,2,0
25,63000,3,3.0,3,0,20000,12.42,9,0,3,0
26,58000,3,0.0,0,0,20000,10.25,9,0,2,0
23,65000,3,0.0,3,0,20000,10.65,9,0,3,0
24,20800,2,0.0,4,2,5000,16.29,4,2,3,1
23,65000,3,0.0,3,0,20000,10.37,9,0,2,0
23,65000,3,7.0,5,0,20000,11.49,9,0,3,0
25,20868,2,0.0,5,1,5375,13.49,5,2,2,1
26,59000,3,3.0,4,1,20000,11.011821205538963,9,0,4,0
23,59000,3,7.0,1,1,20000,12.29,9,0,4,0
21,21000,0,5.0,0,2,3500,17.27,1,2,2,0
26,65004,3,7.0,0,0,20000,11.99,9,0,2,0
25,59004,3,1.0,4,2,20000,14.84,9,2,2,0
23,59004,3,5.0,0,0,20000,10.83,9,0,2,0
23,65500,3,2.0,0,1,20000,13.22,9,0,2,0
22,66996,3,3.0,1,0,20000,12.18,9,1,2,1
23,67000,3,0.0,3,0,20000,11.11,9,1,2,1
24,67000,3,5.0,2,1,20000,13.48,9,2,2,1
26,68000,3,10.0,1,0,20000,10.75,9,1,4,1
25,68000,3,4.0,4,1,20000,12.53,9,2,4,1
24,62400,3,4.0,0,2,20000,14.84,9,0,4,0
23,69500,3,3.0,5,3,20000,17.74,9,2,2,1
25,70000,3,5.0,2,0,20000,9.99,9,1,2,1
22,70000,3,2.0,4,0,20000,6.91,9,1,4,1
25,64000,3,0.0,2,3,20000,11.011821205538963,9,0,4,0
25,71004,3,9.0,4,2,20000,14.09,9,1,2,1
22,21000,0,4.0,0,0,3000,11.49,2,1,3,1
23,71004,3,8.0,1,2,20000,14.09,9,1,3,1
23,55392,3,3.0,3,2,20000,15.2,9,2,4,0
24,72000,3,5.0,3,0,20000,11.83,9,1,2,1
24,21000,1,4.0,4,1,6000,12.21,4,1,2,1
23,66000,3,1.0,5,2,20000,14.11,9,0,3,0
22,66000,3,3.0,0,2,20000,14.42,9,0,2,0
24,72000,3,4.0,2,2,20000,14.74,9,2,3,1
24,74000,3,0.0,2,0,20000,12.69,9,1,3,1
22,21120,0,3.0,0,2,1625,16.89,2,2,3,0
25,75000,3,8.0,0,0,20000,11.011821205538963,9,1,4,1
21,21216,0,5.0,2,2,4500,11.011821205538963,1,2,2,0
25,21221,0,4.0,5,0,8500,9.63,5,1,4,1
24,75000,3,4.0,2,0,20000,8.88,9,1,3,1
26,75000,3,5.0,3,0,20000,6.91,9,1,4,1
26,75000,3,3.0,1,0,20000,11.011821205538963,9,1,3,1
25,75000,3,0.0,4,0,20000,10.38,9,1,3,1
22,69000,3,6.0,0,0,20000,10.99,9,0,4,0
22,75000,3,2.0,5,1,20000,11.011821205538963,9,1,2,1
21,21600,0,6.0,4,0,7575,11.011821205538963,1,1,3,1
26,21600,2,5.0,1,0,5200,12.42,6,1,3,1
24,69000,3,0.0,2,3,20000,14.82,9,0,4,0
23,75600,3,3.0,4,3,20000,16.32,9,2,3,1
23,59497,3,0.0,3,3,20000,16.0,9,0,3,0
23,76000,3,7.0,3,0,20000,10.37,9,1,3,1
26,70000,3,7.0,0,1,20000,13.16,9,0,3,0
24,70000,3,8.0,5,3,20000,14.88,9,0,4,0
22,77004,3,6.0,0,1,20000,13.98,9,1,4,1
26,71004,3,0.0,2,2,20000,13.36,9,2,2,0
24,21600,0,8.0,3,0,8000,5.42,4,1,2,1
26,78000,3,8.0,2,1,20000,13.85,9,2,4,1
22,21600,0,6.0,5,1,1400,11.011821205538963,2,1,2,1
123,78000,3,7.0,5,0,20000,11.011821205538963,9,1,4,1
23,61200,3,4.0,3,0,20000,11.14,9,0,2,0
21,21600,0,2.0,0,0,3800,5.99,1,1,2,1
24,72000,3,6.0,0,2,20000,11.011821205538963,9,2,4,0
23,78000,3,3.0,5,0,20000,11.58,9,1,3,1
23,78500,3,7.0,3,1,20000,13.85,9,2,4,1
23,79000,3,5.0,1,2,20000,16.89,9,2,4,1
23,80000,3,4.0,3,0,20000,7.9,9,1,4,1
23,21600,2,2.0,5,1,6000,12.68,3,1,4,1
22,62900,3,6.0,3,2,20000,14.91,9,0,4,0
24,80000,3,3.0,5,1,20000,13.06,9,1,4,1
25,80000,3,7.0,1,0,20000,8.88,9,1,4,1
23,21600,0,7.0,1,0,2000,6.17,3,1,4,1
22,80000,3,3.0,1,1,20000,13.98,9,2,4,1
22,21600,2,3.0,5,0,8500,6.54,2,1,4,1
26,62900,3,2.0,3,1,20000,13.85,9,0,3,0
26,21600,0,0.0,2,0,1000,10.36,6,1,3,1
25,74004,3,2.0,4,3,20000,15.95,9,2,4,0
25,80004,3,9.0,2,1,20000,14.26,9,2,4,1
23,80700,3,7.0,3,0,20000,11.71,9,1,2,1
22,81000,3,3.0,0,1,20000,13.49,9,1,4,1
24,21600,0,0.0,0,2,2000,14.84,4,0,2,0
22,82000,3,6.0,1,1,20000,11.011821205538963,9,2,2,1
23,76042,3,6.0,2,2,20000,15.05,9,2,4,0
22,76654,3,2.0,1,1,20000,13.79,9,2,4,0
24,83500,3,1.0,1,1,20000,13.48,9,1,3,1
23,84000,3,7.0,4,0,20000,11.11,9,1,4,1
25,84000,3,9.0,1,1,20000,13.92,9,1,2,1
23,21600,2,0.0,1,0,4400,12.53,3,1,2,1
21,21600,0,2.0,0,0,10000,11.14,1,1,2,1
24,78996,3,2.0,2,2,20000,14.11,9,0,2,0
23,85000,3,0.0,3,0,20000,7.49,9,1,2,1
25,85000,3,3.0,0,0,20000,10.25,9,1,3,1
26,73000,3,3.0,4,0,20000,12.53,9,0,2,0
21,21816,0,2.0,4,0,1500,11.86,1,1,3,1
23,21840,2,1.0,5,0,9000,7.88,3,1,3,1
25,85000,3,4.0,2,0,20000,11.011821205538963,9,1,2,1
24,21948,0,2.0,5,2,4000,11.011821205538963,4,1,2,1
22,87000,3,5.0,0,1,20000,13.85,9,1,4,1
23,21996,2,4.0,4,1,6000,13.23,3,1,4,1
22,90000,3,5.0,4,0,20000,11.011821205538963,9,1,4,1
23,78000,3,0.0,2,4,20000,18.25,9,2,2,0
24,90000,3,9.0,0,0,20000,6.54,9,1,3,1
23,90000,3,2.0,3,0,20000,11.49,9,1,4,1
26,90000,3,10.0,3,0,20000,11.49,9,1,3,1
22,22000,0,6.0,1,0,7000,11.71,2,1,2,1
23,90000,3,0.0,0,1,20000,13.57,9,1,4,1
25,91229,3,2.0,1,1,20000,14.35,9,1,3,1
26,22000,0,3.0,0,0,3825,10.65,6,1,4,1
22,92000,3,6.0,5,4,20000,15.65,9,2,2,1
22,22000,0,3.0,5,0,6500,11.011821205538963,2,1,4,1
25,22000,0,9.0,1,0,5875,6.62,5,0,2,0
25,92407,3,9.0,3,0,20000,9.25,9,1,2,1
22,22000,0,0.0,3,0,2400,11.71,2,1,3,1
24,22000,0,8.0,4,0,8000,5.42,4,1,4,1
26,93492,3,0.0,0,0,20000,9.45,9,1,4,1
23,22000,0,5.0,0,0,1550,7.49,3,0,2,0
22,94500,3,2.0,4,0,20000,11.011821205538963,9,1,2,1
23,83000,3,7.0,0,1,20000,11.011821205538963,9,0,2,0
23,95000,3,2.0,1,0,20000,10.99,9,1,2,1
24,95000,3,4.0,2,2,20000,11.011821205538963,9,2,3,1
21,22000,2,5.0,5,0,7350,7.66,1,1,2,1
23,96000,3,1.0,3,1,20000,13.04,9,1,3,1
22,22000,0,6.0,4,0,7200,7.14,2,1,2,1
22,85200,3,6.0,5,2,20000,15.65,9,2,4,0
22,98000,3,2.0,1,0,20000,11.83,9,1,4,1
24,22000,2,1.0,0,2,3000,16.0,4,2,2,1
23,99000,3,7.0,1,2,20000,15.28,9,1,4,1
21,22000,2,2.0,0,2,4000,15.05,1,1,4,1
22,22000,2,1.0,0,2,8500,15.05,2,1,4,1
24,99996,3,0.0,2,1,20000,14.22,9,2,3,1
25,87996,3,0.0,2,3,20000,16.35,9,0,3,0
26,22000,2,6.0,5,0,7500,10.96,6,1,2,1
25,100000,3,9.0,2,1,20000,13.06,9,1,2,1
25,100000,3,9.0,2,1,20000,13.06,9,2,2,1
25,22000,2,0.0,5,3,7500,11.011821205538963,5,2,3,1
23,22080,0,3.0,1,0,6700,11.011821205538963,3,1,4,1
22,74800,3,3.0,3,2,20000,14.96,9,2,4,0
23,74800,3,1.0,3,3,20000,17.04,9,2,2,0
22,100000,3,0.0,4,0,20000,12.21,9,1,3,1
25,22260,0,9.0,4,0,6400,7.88,5,1,4,1
26,104000,3,0.0,0,0,20000,10.74,9,1,2,1
23,93000,3,6.0,4,1,20000,13.22,9,0,3,0
23,95000,3,0.0,0,2,20000,14.59,9,2,2,0
25,108000,3,0.0,2,1,20000,11.011821205538963,9,1,4,1
25,96901,3,3.0,4,1,20000,11.011821205538963,9,0,3,0
23,110000,3,3.0,1,0,20000,12.42,9,1,3,1
22,110000,3,7.0,1,1,20000,14.17,9,1,3,1
22,110000,3,6.0,0,1,20000,13.72,9,1,3,1
24,110000,3,1.0,4,0,20000,10.38,9,1,4,1
23,110000,3,2.0,5,0,20000,11.011821205538963,9,1,2,1
22,22800,0,5.0,4,0,2000,7.51,2,1,3,1
22,22800,0,0.0,2,0,7125,11.71,2,0,3,0
23,22800,0,2.0,4,0,3000,8.9,3,0,2,0
25,85000,3,7.0,3,3,20000,17.39,9,0,2,0
23,22800,0,3.0,4,0,4800,5.79,3,1,2,1
23,120000,3,4.0,3,0,20000,10.37,9,1,4,1
24,22800,2,3.0,2,0,4750,11.36,4,1,3,1
24,121000,3,8.0,5,0,20000,8.9,9,1,3,1
23,125000,3,7.0,5,0,20000,11.11,9,1,4,1
22,22800,0,0.0,1,0,3000,8.94,2,1,2,1
25,130000,3,0.0,4,1,20000,15.27,9,1,2,1
26,130000,3,10.0,0,1,20000,13.11,9,2,4,1
23,22884,0,4.0,1,3,6000,16.0,3,1,2,1
24,133000,3,3.0,1,2,20000,12.36,9,2,2,1
22,23000,0,5.0,0,0,10625,7.51,9,1,4,1
21,23000,0,2.0,3,0,7000,8.9,1,1,3,1
25,140000,3,9.0,1,0,20000,6.54,9,1,4,1
24,138000,3,2.0,5,2,20000,15.99,9,2,3,0
23,23000,0,7.0,2,2,3600,17.27,3,2,3,0
26,148000,3,1.0,0,3,20000,17.99,9,0,3,0
22,160000,3,6.0,4,0,20000,7.49,9,1,4,1
22,23000,0,2.0,0,0,4800,10.0,2,1,4,1
26,160000,3,3.0,2,0,20000,9.99,9,1,3,1
26,168000,3,1.0,5,0,20000,11.36,9,1,4,1
26,172500,3,3.0,2,0,20000,11.83,9,1,2,1
21,23000,0,6.0,0,1,3000,13.35,1,1,3,1
25,175000,3,3.0,0,1,20000,14.72,9,2,2,1
25,58000,3,9.0,3,0,19900,11.83,9,0,4,0
26,116000,3,10.0,3,0,19800,11.48,9,1,4,1
26,19500,3,0.0,3,1,500,11.41,6,1,2,1
25,23000,0,4.0,4,1,10000,11.011821205538963,5,2,2,0
21,19000,3,0.0,1,1,700,12.29,1,1,2,1
22,23000,0,4.0,1,2,7000,14.96,2,2,3,1
25,19000,3,0.0,0,1,750,12.29,5,2,4,1
22,10000,3,0.0,2,2,1000,14.74,2,0,4,0
22,23000,0,1.0,1,0,2400,9.63,2,1,4,1
21,23000,1,0.0,1,1,2400,12.21,1,1,4,1
22,11760,3,0.0,5,1,1000,13.98,2,1,4,1
25,12000,3,0.0,1,1,1000,10.65,5,1,2,1
21,12000,3,1.0,1,1,1000,13.98,1,1,2,1
22,12000,3,0.0,4,1,1000,13.57,2,0,3,0
22,12240,3,1.0,4,2,1000,14.96,2,2,3,0
21,14400,3,1.0,5,2,1000,16.29,1,0,4,0
23,23040,2,0.0,5,0,2000,11.11,3,1,3,1
21,23040,2,1.0,5,2,5000,11.011821205538963,1,1,3,1
22,14400,3,2.0,5,3,1000,16.69,2,2,3,0
21,23040,2,0.0,1,0,15000,8.94,9,1,2,1
22,15000,3,0.0,3,2,1000,14.3,2,2,3,0
21,16000,3,2.0,5,2,1000,15.65,1,2,3,0
22,16800,3,2.0,1,1,1000,13.48,2,2,4,1
24,19200,3,2.0,1,1,1000,12.53,4,1,4,1
23,39600,3,5.0,1,1,19000,10.62,9,0,2,0
22,39900,3,4.0,5,1,19000,12.18,9,2,3,0
25,47000,3,4.0,3,1,19000,11.99,9,0,2,0
25,50000,3,2.0,2,0,19000,10.99,9,0,4,0
25,52000,3,5.0,3,0,19000,11.011821205538963,9,0,4,0
24,23500,0,2.0,0,0,7000,10.38,4,1,3,1
26,47500,3,10.0,4,3,19000,16.7,9,2,4,0
25,54000,3,8.0,0,1,19000,11.011821205538963,9,2,4,0
22,54000,3,6.0,5,0,19000,11.011821205538963,9,0,4,0
23,54586,3,5.0,4,0,19000,11.14,9,0,2,0
26,62004,3,5.0,3,0,19000,7.49,9,0,2,0
22,70000,3,1.0,3,0,19000,8.88,9,1,4,1
23,72000,3,3.0,3,0,19000,10.99,9,1,4,1
24,73000,3,8.0,2,0,19000,10.62,9,1,3,1
23,78000,3,2.0,5,0,19000,8.9,9,1,2,1
25,23920,0,0.0,3,2,6000,14.59,5,2,2,0
26,96000,3,6.0,4,1,19000,13.22,9,2,2,1
24,105000,3,2.0,2,1,19000,12.29,9,2,2,1
24,175000,3,1.0,4,0,19000,11.48,9,1,3,1
26,50000,3,10.0,4,0,18950,11.011821205538963,9,0,3,0
26,55000,3,7.0,0,0,18800,6.99,9,0,2,0
22,70000,3,2.0,0,0,18750,10.38,9,1,2,1
22,36500,3,0.0,5,1,18725,6.54,9,2,3,0
22,43000,3,4.0,0,1,18550,11.83,9,2,4,0
24,24000,2,0.0,5,0,7100,12.42,4,1,3,1
24,34300,3,4.0,3,1,18500,10.71,9,0,2,0
21,36000,3,3.0,1,1,18500,10.91,9,0,3,0
22,38000,3,2.0,3,1,18500,7.66,9,0,4,0
25,55784,3,2.0,0,1,18500,13.61,9,0,3,0
23,74196,3,2.0,1,0,18500,11.26,9,1,3,1
25,75000,3,0.0,1,0,18500,7.49,9,1,3,1
24,73000,3,0.0,2,0,18500,7.9,9,0,2,0
22,24000,2,5.0,3,0,8000,9.91,2,1,2,1
21,24000,0,0.0,5,0,3000,7.9,1,1,4,1
24,78000,3,1.0,5,4,18500,15.33,9,0,2,0
26,145000,3,3.0,1,1,18500,12.87,9,2,3,1
22,24000,0,5.0,1,0,5000,7.9,2,1,2,1
22,48888,3,1.0,4,1,18400,13.16,9,0,2,0
